date,title,skills
2020-10-20,Frontend разработчик (Angular 5+),"Фронтенд,JavaScript,Angular,Typescript,HTML,HTML,Адаптивная верстка,CSS,Git"
2020-10-21,Тестировщик web-интерфейсов,"Тестирование,Средний (Middle),UI/UX дизайн"
2020-10-12,Frontend разработчик (React),"Фронтенд,Средний (Middle),ReactJS,Typescript,Redux,Оптимизация кода"
2020-10-26,QA Engineer,"Тестирование,Старший (Senior),JavaScript,Python,SQL,Linux"
2020-10-21,Web-программист,"Фронтенд,Средний (Middle),JavaScript,CSS,HTML,Webpack,Babel,ReactJS,Redux"
2020-10-22,"Frontend teamlead (Vue.JS, React)","Фронтенд,Ведущий (Lead),JavaScript,Vue.js,Vanilla.js,Webpack,Websockets,Адаптивная верстка,GraphQL,Api интерфейсы,ReactJS"
2020-10-06,Mobile team lead (iOS+Android) ,"Приложения,Ведущий (Lead),Swift,Разработка под iOS,Разработка мобильных приложений,Разработка под Android,Kotlin"
2020-10-22,"Senior Frontend Engineer (Typescript, React) @ Bricks","Фронтенд,Typescript,ReactJS"
2020-10-21,Graphics engineer (C++ or Typescript) @ Bricks,"Приложения,C++,Opengl,Webgl,Typescript"
2020-10-26,Golang опытный разработчик в международную команду по новой зеленой энергетике,"Бэкенд,Старший (Senior),Golang,Amazon AWS,Kafka,Kubernetes,Node.js"
2020-10-22,Опытный DevOps AWS в международную команду (новая зеленая энергетика),"Администрирование,Ведущий (Lead),Devops,Системное администрирование,Администрирование сетей,Amazon AWS,Terraform,Администрирование Linux,Kubernetes"
2020-10-21,iOS-разработчик,"Приложения,Средний (Middle),Swift,Разработка под iOS,Objective-С,Xcode,Разработка мобильных приложений,Jira,git-flow"
2020-10-21,Системный аналитик,"Аналитика,Средний (Middle),Системный анализ,Анализ требований,Управление требованиями к ПО,Моделирование"
2020-10-21,Java developer,"Бэкенд,Старший (Senior),Java,Java spring framework,PostgreSQL,Git"
2020-10-01,.Net developer,"Бэкенд,Старший (Senior),C#,.NET,Asp.net,Mssql,T-SQL"
2020-10-23,Computational Linguist,"Разработка ПО,Средний (Middle),Python,Computer Science"
2020-10-20,Site Reliability Engineer (SRE/DevOps),"Администрирование,Старший (Senior),Git,Linux,Docker,Bash,Python"
2020-10-22,Java-разработчик\Ведущий Java-разработчик,"Бэкенд,Средний (Middle),Java,Soap,Высоконагруженные системы,ООП,Java spring framework,Rest,Docker,Jenkins,Ansible,Hibernate,PostgreSQL"
2020-10-20,DataEngineer,"Разработка ПО,Старший (Senior),Python,Hadoop,Spark,Oracle sql,Rabbitmq"
2020-10-23,Middle Frontend Developer,"Фронтенд,JavaScript"
2020-10-21,Middle Backend Developer ,"Бэкенд,Средний (Middle),Python,Django,Разработка программного обеспечения"
2020-10-23,"Менеджер IT-проектов, Project/Product Manager (Junior)","Менеджмент,Младший (Junior),Управление проектами,Управление людьми,HTML,CSS,Веб-разработка,Тестирование ПО"
2020-10-22,Менеджер по маркетингу и рекламе,"Маркетинг,Средний (Middle),Интернет маркетинг,Таргетированная реклама,Яндекс.Метрика,Google Analytics,Email маркетинг,Продуктовый маркетинг"
2020-10-15,Веб-аналитик,"Аналитика,Старший (Senior),Google Analytics,Яндекс.Метрика,SQL,Веб аналитика"
2020-10-01,iOS developer,"Приложения,Средний (Middle),Objective-С,Swift,UIkit,CoreData,Разработка под iOS,Foundation"
2020-10-07,Team Lead iOS,"Разработка ПО,Ведущий (Lead),Swift,Objective-С,Разработка под iOS,Разработка мобильных приложений,Клиент-серверные приложения"
2020-10-07,iOS Developer,"Разработка ПО,Средний (Middle),Swift,Objective-С"
2020-10-23,Frontend-разработчик,"Фронтенд,Средний (Middle),JavaScript,HTML,CSS,Twig"
2020-10-22,Программист 1С,"Разработка ПО,Средний (Middle),Разработка под 1с"
2020-10-20,Full-stack ASP.NET developer,"Бэкенд,C#,Asp.net,T-SQL,Entity framework,Angular"
2020-10-20,Frontend-разработчик (Angular),"Фронтенд,Angular,JavaScript,Typescript,HTML,Scss,Кросс-платформенная разработка"
2020-10-23,Верстальщик,"Фронтенд,JavaScript,Git,CSS,HTML,Vue.js"
2020-10-23,Front-End Developer (Vue.js),"Фронтенд,Java,Git,JQuery,CSS,HTML,Vue.js"
2020-10-16,Фронтенд-разработчик,"Фронтенд,Средний (Middle),ReactJS"
2020-09-30,Lead Backend Developer (Java),"Бэкенд,Ведущий (Lead),Java,Spring Boot"
2020-10-09,Full-Stack Developer (PHP + JavaScript),"Бэкенд,Средний (Middle),JavaScript,PHP,MySQL,PostgreSQL,HTML,CSS,Node.js"
2020-10-09,Full-Stack Разработчик (Node.js + JavaScript),"Фронтенд,Старший (Senior),JavaScript,Git,Node.js,MongoDB,Vue.js,HTML,ExpressJS,Webpack,Веб-разработка,CSS"
2020-10-26,iOS разработчик (удаленно),"Приложения,Старший (Senior),Swift,Objective-С,Autolayout,Realm"
2020-10-19,Lead Developer/CTO ,"Приложения,Ведущий (Lead),Управление проектами,Управление разработкой,Управление людьми,Построение команды,Agile"
2020-10-26,Java Developer ,"Разработка ПО,Средний (Middle),Java,Hibernate,Java spring framework,Oracle,Базы данных"
2020-10-26,Java Developer (удаленная работа),"Бэкенд,Средний (Middle),Java,Java spring framework"
2020-10-01,Разработчик SQL,"Разработка ПО,SQL,Java,Базы данных,Английский язык"
2020-10-01,Разработчик,"Разработка ПО,Java,Node.js,Hibernate,JavaScript,Apache tomcat,Английский язык"
2020-10-23,Middle QA Engineer,"Тестирование,Средний (Middle),Ручное тестирование,Тестирование ПО,Разработка тест-кейсов,Тестирование мобильных приложений,Баг-трекинг,Jira,SQL,Автоматизация тестирования,Java"
2020-10-02,Senior Backend QA Specialist,"Тестирование,Старший (Senior),Git,SQL,Jira"
2020-10-23,Стажер  SAP ,"Другое,Стажёр (Intern),SAP,SAP HCM,Abap"
2020-10-22,Стажер разработчик SAP ABAP,"Бэкенд,Стажёр (Intern),ООП,Abap,SAP,SAP HCM"
2020-09-30,Frontend-разработчик (React),"Фронтенд,JavaScript,ReactJS,CSS,Api интерфейсы,Git,HTML,Адаптивная верстка,Node.js"
2020-09-30,Backend-разработчик (Java),"Бэкенд,PostgreSQL,Java,Java spring framework,HTML,CSS,SQL,Git,Hibernate"
2020-10-19,Менеджер проекта / Project manager,"Менеджмент,Средний (Middle),Управление проектами"
2020-10-05,Team lead Java (back-end) разработчик ,"Бэкенд,Старший (Senior),Spring Boot,PostgreSQL,Kotlin,Java spring framework,Высоконагруженные системы,Базы данных,Java,Docker"
2020-10-21,"Full Stack Angular, TypeScript разработчик (удаленно, полная занятость)","Бэкенд,Средний (Middle),Angular,Typescript,JavaScript,Node.js,MySQL"
2020-10-21,"Backend PHP Codeigniter разработчик (удаленно, полная занятость)","Бэкенд,Средний (Middle),PHP,Codeigniter,MongoDB,Api интерфейсы,JavaScript"
2020-10-06,Middle/Senior PHP Software Engineer,"Бэкенд,Средний (Middle),PHP,Laravel,ООП,Высоконагруженные системы,Redis,Rabbitmq,MongoDB"
2020-09-29,Junior PHP Software Engineer,"Бэкенд,Младший (Junior),PHP,Laravel,ООП,Git,SQL"
