date,title,skills
2016-10-07,Senior Java Developer,"Разработка ПО,Java,SQL"
2016-10-07,Senior AngularJS Developer/Front-end,"Фронтенд,JavaScript,ООП"
2016-12-21,Middle/Senior Java Developer,"Разработка ПО,Java,ООП,SQL,Oracle,Mssql,MySQL"
2016-12-21,Senior/Lead .NET Developer,"Бэкенд,C#,.NET"
2016-11-10,Middle / Senior DevOps Engineer,"Администрирование,Jenkins,Puppet,Amazon AWS,Linux,Git,Python,PostgreSQL,Nginx,Ruby,Bash"
2015-09-11,Ведущий тестировщик/Lead Software Testing Engineer,"Тестирование,Тестирование ПО,Функциональное тестирование,SQL,XML"
2015-09-11,Java-программист,"Бэкенд,Java,Java EE,CSS,SQL,JavaScript,Soap,HTML"
2015-09-11,Senior C#/.NET developer,"Бэкенд,Nunit,WCF,Linq,Entity framework"
2015-09-11,.Net разработчик,"Бэкенд,Приложения,.NET,C#,Mssql,Oracle dba,Hibernate,Devexpress"
2015-09-11,Linux Support Engineer,"Администрирование,Linux,Red hat enterprise linux,Centos,Apache,Tomcat,Zabbix"
2015-09-11,Senior QA Automation Engineer\Инженер по автоматизированному тестированию,Тестирование
2015-08-24,Software Development Engineer in Test,"Тестирование,Автоматизация тестирования,Тестирование ПО,Java,SQL,XML"
2020-09-17,Java Developer,"Бэкенд,Java,Spring Boot,Apache maven,Kafka,Rest,Soap"
2015-08-24,Senior Java Developer,"Бэкенд,Java,Java EE"
2015-08-24,WEB-разработчик,"Фронтенд,Приложения,HTML,CSS,JavaScript,JQuery,Ajax,Angular,Asp.net"
2015-08-24,Ведущий Java программист,"Бэкенд,Java,Java SE,Java spring framework,Java EE,MySQL,Oracle dba,JavaScript,JQuery"
2015-08-18,Front-end разработчик,"Фронтенд,JavaScript,HTML,CSS,JQuery,Angular"
2015-08-18,Middle/Senior Java developer,"Бэкенд,Java spring framework,Hibernate,Tomcat,MySQL"
2015-08-18,Front-end Developer,"Фронтенд,JavaScript,HTML,Angular"
2015-08-14,Front-end разработчик,"Фронтенд,Angular,JQuery,JavaScript,HTML,CSS"
2020-09-01,Ведущий Java разработчик,"Бэкенд,Старший (Senior),Java,Python,Docker,SQL,Spring Boot,Высоконагруженные системы,Java spring framework,MongoDB,Elasticsearch,Kubernetes"
2020-08-31,Java developer (middle/senior),"Разработка ПО,Средний (Middle),Java EE,Java,Java spring framework,Hibernate"
2020-08-28,UI/UX дизайнер,"Дизайн,Средний (Middle),Веб-дизайн,Дизайн мобильных приложений,Figma Design,Исследование пользователя,Прототипирование,Дизайн продукта,Sketch"
2020-08-28,JavaScript разработчик (Middle/Senior),"Фронтенд,Средний (Middle),JavaScript,ReactJS,Angular,Sass,Redux,Less,HTML,CSS,Wordpress"
2020-08-28,JAVA разработчик (Middle / Senior),"Бэкенд,Средний (Middle),Java,Java EE,Java spring framework,Hibernate,Java servlet,Apache tomcat"
2020-08-28,Инженер по автоматизации тестирования,"Тестирование,Старший (Senior),Автоматизация тестирования,Java"
2020-08-28,Java Developer,"Разработка ПО,Средний (Middle),Java,Java spring framework,Java EE"
2020-08-27,Test Automation Engineer ,"Тестирование,Старший (Senior),Автоматизация тестирования,Java,Python,C#"
2020-08-12,Ведущий Front-End разработчик,"Фронтенд,Старший (Senior),ReactJS,Redux,JavaScript,Typescript"
2020-07-30,Senior Java Developer,"Разработка ПО,Старший (Senior),Java,Java EE,Базы данных,Java spring framework"
2015-08-11,Java-программист,"Бэкенд,Java,JavaScript,Soap,Java EE,SQL,Oracle,Nosql"
2015-08-11,Java-программист,"Бэкенд,Java SE,Java EE,SQL,Jboss ejb3,Tomcat,Java"
2015-08-11,Lead Java Developer,"Бэкенд,Java,Java EE,HTML,CSS,Ajax"
2015-08-11,Ведущий .NET разработчик,"Бэкенд,.NET,C#,XML,Asp.net,CSS,JavaScript,Wpf,WCF,HTML"
2015-08-11,Тестировщик ПО,"Тестирование,Тестирование ПО,SQL"
2015-08-11,Front-end Developer,"Фронтенд,HTML,CSS,JavaScript,JQuery,Angular,Backbone.js"
2015-06-06,Presales Manager,"Бэкенд,Бэкенд,Менеджмент,Продажи"
2015-06-06,Senior ETL Developer,"Бэкенд,Бэкенд,Администрирование,Менеджмент"
2020-07-16,Python developer,"Бэкенд,Старший (Senior),Python,Django,asyncio"
2020-07-15,Lead Data Scientist,"Аналитика,Ведущий (Lead),Python,Машинное обучение,Keras,Numpy,Нейронные сети,Математическое моделирование,PyTorch,Обработка естественного языка,R,TensorFlow"
2020-07-15,Старший системный инженер / DevOps (Cloud Solutions),"Администрирование,Старший (Senior),Devops,CI/CD methodologies,Amazon AWS,Kubernetes,Linux"
2020-07-14,.NET developer,"Бэкенд,Средний (Middle),C#,.NET,.net core,Asp.net,ASP.NET MVC,JavaScript"
2020-07-13,Azure Infrastructure Engineer ,"Администрирование,Старший (Senior),Devops,Windows azure,Виртуализация,Мониторинг,Английский язык"
2020-07-03,Lead Java Developer,"Разработка ПО,Ведущий (Lead),Java,ООП,Docker,PostgreSQL,Высоконагруженные системы,Java spring framework,Hibernate,SQL,MongoDB,Git"
2020-06-23,Java-разработчик,"Бэкенд,Старший (Senior),Java,Java spring framework,PostgreSQL"
2019-04-16,Python Developer,"Бэкенд,Старший (Senior),Python,Django,PostgreSQL,Flask,Sqlalchemy,Scrum"
2018-09-19,Java-разработчик,"Разработка ПО,Java,Java spring framework,Hibernate,Git"
2018-07-19,DevOps Инженер,"Администрирование,Администрирование Linux,Маршрутизация,Сетевые технологии,Английский язык"
2018-07-19,C++ разработчик,"Разработка ПО,C++,Английский язык,Компьютерная графика,C#,Wpf"
2015-06-06,Java Developer,Бэкенд
2015-06-06,Microsoft BI разработчик,"Бэкенд,Бэкенд,Аналитика"
2015-06-06,.NET Developer,Бэкенд
2015-06-06,Разработчик  Front-end,"Бэкенд,Бэкенд,Фронтенд,Администрирование,Менеджмент,Аналитика,Другое"
2015-06-06,".NET, студенты",Бэкенд
2015-06-06,Front-end разработчик,Бэкенд
2015-06-06,Senior SAP HANA Developer,"Бэкенд,Бэкенд,Администрирование,Аналитика,Другое"
2015-06-06,.NET Software Engineer,Бэкенд
2015-06-06,Oracle BI разработчик,"Бэкенд,Бэкенд,Администрирование,Аналитика,Другое"
2015-06-06,Data Scientist,"Бэкенд,Администрирование,Аналитика"
2015-06-06,Тестировщик ПО,Бэкенд
2015-06-06,HR Event Assistant,"Аналитика,Другое"
2014-03-26,Senior Software Engineer,Бэкенд
2020-08-26,Web-дизайнер,"Дизайн,Старший (Senior),UI/UX дизайн,Веб-дизайн,Adobe Illustrator,Adobe Photoshop,Дизайн лендингов,Дизайн логотипов,Создание баннеров,Графический дизайн"
